id,parameter
FT-BMS-062,KuSOC_SmallCurrMod_enum
FT-BMS-062,LeSOC_TempMinRaw_degC
FT-BMS-062,KeSOC_SmallCurrModLim_degC
FT-BMS-062,LbSOC_SmallCurrMod_f
FT-BMS-062,LbSOC_SmallCurrMod_f
FT-BMS-063,LbSOC_SmallCurrMod_f
FT-BMS-063,LbSOC_SmallCurrMod_f
FT-BMS-063,LbSOC_SmallCurrMod_f
FT-BMS-063,KslSOC_SmallCurrModLim_Y_A
FT-BMS-063,KuSOC_SmallCurrMod_enum
FT-BMS-063,LeSOC_TempMinRaw_degC
FT-BMS-063,KeSOC_SmallCurrModLim_degC
FT-BMS-063,LbSOC_SmallCurrMod_f
FT-BMS-063,LbSOC_SmallCurrMod_f
FT-BMS-064,LbSOC_SmallCurrMod_f
FT-BMS-064,LbSOC_SmallCurrMod_f
FT-BMS-064,LbSOC_SmallCurrMod_f
FT-BMS-064,KslSOC_SmallCurrModLim_Y_A
FT-BMS-064,KuSOC_SmallCurrMod_enum
FT-BMS-064,LeSOC_TempMinRaw_degC
FT-BMS-064,KeSOC_SmallCurrModLim_degC
FT-BMS-064,LbSOC_SmallCurrMod_f
FT-BMS-064,LbSOC_SmallCurrMod_f
FT-BMS-065,LbSOC_SmallCurrMod_f
FT-BMS-065,LbSOC_SmallCurrMod_f
FT-BMS-065,LbSOC_SmallCurrMod_f
FT-BMS-065,KslSOC_SmallCurrModLim_Y_A
FT-BMS-065,KuSOC_SmallCurrMod_enum
FT-BMS-065,LeSOC_TempMinRaw_degC
FT-BMS-065,KeSOC_SmallCurrModLim_degC
FT-BMS-065,LbSOC_SmallCurrMod_f
FT-BMS-065,LbSOC_SmallCurrMod_f
FT-BMS-066,LbSOC_CrossCurrMod_flg
FT-BMS-066,LbSOC_CrossCurrMod_flg
FT-BMS-066,LbSOC_CrossCurrMod_flg
FT-BMS-066,KslSOC_CrossCurrModLim_Y_A
FT-BMS-066,KuSOC_CrossCurrMod_enum
FT-BMS-066,LeSOC_TempMinRaw_degC
FT-BMS-066,KeSOC_CrossCurrModLim_degC
FT-BMS-066,LbSOC_CrossCurrMod_flg
